    0.00     1554.1    
   19.80     6371.7    
   71.78     11470.    
  155.94     12901.    
  237.62     17310.    
  383.66     59493.    
  497.52    0.30858E+06
  601.49    0.28812E+07
  675.74    0.26902E+08
  735.15    0.47957E+09
  767.33    0.53415E+10
